id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
"1432400335","20150325T000000",288000,3,1,1190,7560,"1",0,0,5,6,1190,0,1958,0,"98058",47.452,-122.177,1190,7560
"1180003090","20140906T000000",190000,2,1,630,6000,"1",0,0,3,6,630,0,1943,2005,"98178",47.4973,-122.221,1470,6840
"0726049331","20150326T000000",515000,5,3,2530,5105,"1",0,0,3,8,1520,1010,2005,0,"98133",47.7546,-122.341,2290,4011
"3340401555","20141105T000000",235000,4,1.5,1690,11054,"1",0,0,4,5,1690,0,1930,0,"98055",47.4667,-122.215,1690,9040
"7453000070","20140818T000000",275000,2,1,940,5000,"1",0,0,3,6,940,0,1951,0,"98126",47.5186,-122.374,940,5000
"4348800030","20141121T000000",727500,2,2,1240,9119,"1",0,0,4,7,1240,0,1952,0,"98004",47.6221,-122.193,1380,9121
"7202331420","20140620T000000",650000,4,2.5,3040,6587,"2",0,0,3,7,3040,0,2003,0,"98053",47.683,-122.039,2740,6587
"3225079035","20140618T000000",1.6e+006,6,5,6050,230652,"2",0,3,3,11,6050,0,2001,0,"98024",47.6033,-121.943,4210,233971
"6381500700","20141105T000000",365000,4,1,1590,7085,"1.5",0,0,3,6,1590,0,1944,0,"98125",47.7315,-122.305,1320,7085
"0339500160","20141008T000000",662000,3,1.75,2500,36947,"1",0,0,3,9,2500,0,1984,0,"98052",47.6917,-122.084,2590,28837
"1545807610","20150429T000000",270500,3,2.5,1780,7848,"1",0,0,3,7,1320,460,1978,0,"98038",47.3608,-122.056,1680,7848
"1843200240","20150505T000000",200000,2,1.5,1360,1898,"2",0,0,3,7,1360,0,1978,0,"98092",47.2852,-122.19,1360,1898
"4403600270","20150224T000000",970000,4,3.25,4740,76230,"2",0,0,3,10,4740,0,1987,0,"98075",47.5931,-122.071,3340,49206
"2008200060","20140624T000000",160000,3,1.5,1010,9600,"1",0,0,4,7,1010,0,1962,0,"98198",47.4097,-122.316,1400,9660
"1521069070","20150218T000000",204000,3,1,1040,7405,"1",0,0,4,6,1040,0,1971,0,"98010",47.3105,-122.021,1580,7405
"2459500310","20150218T000000",358000,3,2.25,1610,6655,"2",0,0,4,7,1610,0,1985,0,"98058",47.4296,-122.161,1780,7529
"6204420070","20150501T000000",452000,4,1.75,1570,8268,"1",0,0,3,7,1570,0,1979,0,"98011",47.7373,-122.197,1870,8190
"5694500105","20141204T000000",595000,2,2,1510,4000,"1",0,0,4,7,1010,500,1900,0,"98103",47.6582,-122.345,1920,4000
"5466410030","20150410T000000",249000,3,2,1360,6082,"1",0,0,3,7,1360,0,1994,0,"98042",47.3577,-122.16,1360,6987
"9485740340","20150310T000000",346900,4,2.5,1970,5106,"2",0,0,3,8,1970,0,1999,0,"98055",47.449,-122.205,2230,5109
"0622049114","20150218T000000",2.125e+006,3,2.5,5403,24069,"2",1,4,4,12,5403,0,1976,0,"98166",47.4169,-122.348,3980,104374
"2270000070","20141030T000000",280000,4,2.5,1560,4350,"2",0,0,3,7,1560,0,2003,0,"98056",47.5025,-122.186,1560,4350
"1310900260","20141013T000000",318888,4,1.75,2320,12000,"1",0,0,4,8,2270,50,1973,0,"98032",47.3644,-122.28,2120,9880
"0224069094","20140911T000000",530000,3,2.25,2120,40518,"1",0,0,3,8,2120,0,1967,0,"98075",47.5896,-122.009,2480,13492
"7800800160","20141121T000000",375000,3,2.25,2120,18500,"2",0,0,4,8,2120,0,1983,0,"98031",47.3914,-122.169,2120,14479
"2944000240","20150422T000000",910000,4,2.5,3350,29242,"2",0,0,3,11,3350,0,1988,0,"98052",47.7197,-122.131,3920,24728
"4139400710","20140523T000000",782000,4,2.5,2380,9614,"2",0,0,4,10,2380,0,1991,0,"98006",47.5623,-122.116,2560,9770
"7899800860","20150319T000000",259950,2,2,1070,649,"2",0,0,3,9,720,350,2008,0,"98106",47.5213,-122.357,1070,928
"2473420140","20140923T000000",315000,4,2.75,2300,18360,"1",0,0,4,7,1560,740,1979,0,"98058",47.4518,-122.16,1870,9588
"5000500055","20140528T000000",215000,2,1,1320,8865,"1",0,0,4,6,1320,0,1943,0,"98168",47.4949,-122.3,1190,6490
"4099500935","20140723T000000",705000,3,1.75,2180,10221,"1",0,2,4,7,1140,1040,1946,0,"98040",47.5885,-122.248,2180,8535
"1373800295","20141013T000000",1.45e+006,3,3,4380,6320,"2",0,3,5,10,3580,800,1952,0,"98199",47.6452,-122.411,3080,7680
"4025300135","20150508T000000",451000,3,1.75,1790,9813,"2",0,0,3,7,1790,0,1949,0,"98155",47.749,-122.305,1520,10125
"3294700310","20140902T000000",261000,2,1,750,8125,"1",0,0,4,6,750,0,1943,0,"98055",47.4727,-122.198,1340,8750
"8718500075","20141117T000000",396000,3,1.5,1300,8280,"1",0,0,5,7,1300,0,1956,0,"98028",47.7403,-122.256,1570,8692
"4309710240","20140722T000000",725000,4,2.5,2990,29170,"2",0,3,3,9,2990,0,1999,0,"98059",47.5146,-122.117,3715,29170
"5486800070","20140620T000000",1.95e+006,7,3.5,4640,15235,"2",0,1,3,11,2860,1780,1965,2003,"98040",47.5666,-122.231,3230,20697
"0236400320","20140715T000000",238000,4,1,1400,7242,"1.5",0,0,3,7,1400,0,1959,0,"98188",47.4339,-122.291,1310,7314
"4376700570","20150427T000000",750000,6,1.75,2750,9563,"2",0,0,4,8,2750,0,1973,0,"98052",47.6368,-122.097,2040,9563
"8648100200","20141027T000000",331500,4,2.5,2050,10271,"2",0,0,3,7,2050,0,1998,0,"98042",47.3628,-122.075,2050,8103
"3624079046","20141028T000000",460000,4,3,2230,108900,"1",0,0,3,7,1410,820,1978,0,"98065",47.52,-121.845,1960,65340
"1921069084","20140707T000000",404950,4,2.25,2340,217014,"1",0,0,4,8,2340,0,1982,0,"98092",47.2953,-122.083,2340,107898
"6431500140","20141217T000000",880000,3,2.5,2870,5163,"2",0,0,3,9,2870,0,2014,0,"98103",47.6935,-122.352,1630,7995
"2725069050","20140613T000000",863000,4,2.5,4120,22370,"2",0,0,3,10,4120,0,1997,0,"98074",47.6239,-122.023,3180,7257
"5307100060","20141216T000000",638700,3,1.75,2080,9162,"1",0,0,3,7,1370,710,1960,0,"98005",47.5846,-122.168,1870,8944
"7203102050","20140728T000000",435000,3,2.5,1840,5680,"2",0,0,3,7,1840,0,2008,0,"98053",47.6969,-122.026,1600,4697
"0561000075","20141231T000000",260000,3,1,1180,5350,"1.5",0,0,4,6,1180,0,1959,0,"98178",47.505,-122.259,1490,5350
"2436701180","20140814T000000",671500,5,2.75,2160,4000,"1.5",0,0,5,7,1530,630,1927,0,"98105",47.667,-122.289,2040,4000
"0809002765","20141022T000000",610000,3,1,1180,3400,"1.5",0,0,3,8,1180,0,1907,0,"98109",47.6376,-122.353,1440,3400
"4045500710","20141218T000000",405000,2,0.75,1160,15029,"1",0,0,4,6,870,290,1937,0,"98014",47.6929,-121.87,1870,25346
"5104510270","20140718T000000",338900,4,2.5,1830,5612,"2",0,0,3,7,1830,0,2003,0,"98038",47.3572,-122.015,1830,5998
"0098020350","20150123T000000",720000,4,4,3200,7708,"2",0,0,3,10,3200,0,2004,0,"98075",47.5816,-121.97,3480,7944
"1714900060","20150424T000000",442000,5,3,2560,5445,"1.5",0,0,4,7,1760,800,1927,0,"98108",47.5502,-122.311,1080,5445
"1189000030","20140603T000000",650000,5,2.75,2550,5040,"1.5",0,0,5,8,2550,0,1902,0,"98122",47.6136,-122.299,1590,3840
"2473360060","20150102T000000",263500,3,1.75,1330,9917,"1",0,0,3,7,1040,290,1981,0,"98058",47.4478,-122.161,1330,9081
"0222069082","20141217T000000",300000,2,1,1220,75794,"1",0,0,4,7,1220,0,1963,0,"98038",47.4219,-122.007,2010,98010
"8669160310","20141209T000000",266000,3,2.5,1805,3402,"2",0,0,3,7,1805,0,2009,0,"98002",47.3521,-122.212,2095,3402
"1526069135","20141211T000000",930000,4,4,6050,84942,"2.5",0,2,3,9,4150,1900,2009,0,"98077",47.7466,-122.029,2700,199504
"1088650310","20150127T000000",530000,4,2.5,2320,5493,"2",0,0,3,8,2320,0,2004,0,"98028",47.7727,-122.229,2450,5471
"8945200860","20141211T000000",180000,3,1,1384,8960,"1",0,0,4,6,1384,0,1965,0,"98023",47.3062,-122.371,1000,8470
"7853240200","20140516T000000",619000,3,2.5,2720,6439,"2",0,0,3,9,2720,0,2005,0,"98065",47.5422,-121.86,3180,7320
"7511800070","20140821T000000",264000,3,1.5,1820,10608,"1",0,0,4,7,1820,0,1962,0,"98003",47.3366,-122.306,1380,8976
"2998800125","20140701T000000",730000,2,2.25,2130,4920,"1.5",0,4,4,7,1530,600,1941,0,"98116",47.573,-122.409,2130,4920
"3876300310","20141022T000000",439000,4,2.25,2060,10070,"2",0,0,3,7,2060,0,1975,0,"98034",47.7258,-122.177,2060,8155
"5419800510","20141117T000000",268500,4,1.75,1420,7500,"1",0,0,4,7,1080,340,1981,0,"98031",47.4025,-122.176,1500,7260
"0192460060","20140715T000000",330000,3,1.75,1510,15744,"1",0,0,3,7,1510,0,1985,0,"98045",47.476,-121.755,1470,15744
"7942601895","20140819T000000",640000,3,2.5,2160,4000,"1.5",0,0,3,8,1960,200,1903,2013,"98122",47.6045,-122.307,2160,5120
"7504010570","20140708T000000",900000,3,2.5,3180,12600,"2",0,0,4,11,3180,0,1978,0,"98074",47.6366,-122.058,3030,12835
"1442740140","20140930T000000",370000,3,2.25,2110,13300,"2",0,0,4,8,2110,0,1985,0,"98038",47.3725,-122.06,2470,14000
"6909200575","20150314T000000",685000,3,2,2060,2900,"1.5",0,0,5,8,1330,730,1931,0,"98144",47.5897,-122.292,1910,3900
"2525069041","20140904T000000",505000,3,1.5,1830,217800,"1",0,0,3,7,1010,820,1981,0,"98053",47.6277,-121.972,2450,165963
"3620069036","20141021T000000",265000,3,1.75,1820,32666,"1",0,0,4,7,1820,0,1966,0,"98022",47.1803,-121.974,2050,43560
"2781280390","20150324T000000",290000,3,2.5,1610,2937,"2",0,0,3,8,1610,0,2006,0,"98055",47.4489,-122.188,1610,3049
"9542830350","20140902T000000",296000,4,2.5,1780,3600,"2",0,0,3,7,1780,0,2006,0,"98038",47.3665,-122.017,2020,3802
"1123049053","20150213T000000",360000,4,2.5,1840,9611,"2",0,0,3,7,1840,0,1996,0,"98178",47.4964,-122.251,1830,8505
"8018600765","20140604T000000",240500,3,1.75,1460,10584,"1",0,0,3,7,990,470,1997,0,"98168",47.492,-122.317,1220,12012
"3278600240","20140722T000000",372500,2,2.5,1400,2958,"2",0,0,3,8,1400,0,2007,0,"98126",47.5496,-122.373,1540,2385
"7846200070","20141002T000000",595000,3,2.5,3370,14402,"2",0,2,3,9,3370,0,2004,0,"98045",47.5008,-121.776,3330,9691
"0662310400","20141017T000000",515000,4,3,3590,8249,"2",0,0,3,9,3590,0,1997,0,"98023",47.2846,-122.341,2860,7995
"8651100140","20140805T000000",1.22e+006,4,2.25,3200,15367,"2",0,0,4,9,3200,0,1962,0,"98040",47.5494,-122.216,3070,15263
"8682250350","20141009T000000",507000,2,1.75,1670,6460,"1",0,0,3,8,1670,0,2004,0,"98053",47.7123,-122.027,2170,6254
"3211230260","20150204T000000",399950,4,2,2420,31465,"1",0,0,3,9,2420,0,1984,0,"98092",47.3131,-122.115,2560,32186
"4233400340","20140820T000000",185000,3,1.75,1430,10816,"2",0,0,3,7,1430,0,1994,0,"98010",47.3122,-121.996,1560,10816
"7199350340","20140825T000000",460000,3,1.75,1440,7070,"1",0,0,3,7,1440,0,1980,0,"98052",47.6947,-122.125,1440,7210
"3904901710","20150224T000000",435500,3,2.25,1450,4789,"2",0,0,3,7,1450,0,1985,0,"98029",47.5665,-122.018,1560,4490
"0240000058","20150408T000000",469000,4,2.75,3550,13938,"1",0,0,5,8,2100,1450,1966,0,"98188",47.425,-122.283,2050,9000
"6865200444","20140505T000000",531000,2,3,1270,1175,"2",0,0,3,8,1110,160,2000,0,"98103",47.6634,-122.34,1290,1800
"9498200046","20150206T000000",443500,2,1,940,6804,"1",0,0,3,7,940,0,1949,0,"98177",47.7047,-122.373,1150,6930
"1796380960","20141126T000000",223000,3,2,1670,6824,"1",0,0,3,7,1300,370,1990,0,"98042",47.3666,-122.084,1660,7586
"5631500868","20150417T000000",590000,4,3.5,3100,15842,"2",0,0,3,8,2400,700,1996,0,"98028",47.7466,-122.242,2200,19400
"3126049411","20141209T000000",340000,2,2.5,1100,1760,"3",0,0,3,7,1100,0,1997,0,"98103",47.6972,-122.35,1200,1415
"2321300390","20141105T000000",650000,3,2,1870,3388,"1",0,0,4,8,1230,640,1925,0,"98199",47.6372,-122.395,1780,4050
"3905040800","20140925T000000",533600,3,2.5,1930,5080,"2",0,0,4,8,1930,0,1990,0,"98029",47.5694,-122.001,2190,5085
"4379400260","20140610T000000",695000,3,2.75,2540,4694,"2",0,0,3,9,2540,0,2005,0,"98074",47.6214,-122.024,2600,6344
"5115000160","20140617T000000",242000,3,1.75,1280,7524,"1.5",0,0,4,7,1280,0,1988,0,"98031",47.3961,-122.188,1500,7777
"2826049234","20150114T000000",425000,3,2.25,1820,8814,"1",0,0,3,7,1280,540,1967,0,"98125",47.7162,-122.309,1810,7515
"6600700030","20150506T000000",525000,3,2.25,1490,9414,"2",0,0,3,7,1490,0,1981,0,"98052",47.6844,-122.113,1290,10125
"3904930240","20140922T000000",485000,3,2.5,1880,5502,"2",0,0,3,8,1880,0,1988,0,"98029",47.5737,-122.018,2040,5411
"9407110700","20150113T000000",175000,3,1,1250,9775,"1",0,0,3,7,1250,0,1971,0,"98045",47.4474,-121.771,1390,9650
"1682500160","20140619T000000",210000,3,2,1440,7210,"1",0,0,3,8,1440,0,1983,0,"98092",47.3128,-122.184,1700,7245
"8078570390","20150415T000000",260000,3,2.5,1920,7415,"2",0,0,3,7,1920,0,1989,0,"98031",47.4022,-122.171,1930,7536
"3010300240","20140623T000000",577000,3,2.5,2060,5750,"1",0,0,3,7,1330,730,1976,0,"98116",47.5671,-122.391,1920,5750
"9500900135","20141021T000000",200000,3,1.5,1210,10588,"1",0,0,4,7,1210,0,1958,0,"98002",47.2876,-122.212,1408,10588
"0461001615","20150225T000000",605000,2,1.75,1760,5000,"1",0,0,4,7,940,820,1927,0,"98117",47.682,-122.372,1530,5000
"6411600069","20140521T000000",325000,3,1,990,6750,"1",0,0,4,6,990,0,1947,0,"98133",47.7125,-122.331,1440,6860
"7812800565","20140814T000000",289500,3,1,960,6400,"1",0,0,4,6,820,140,1944,0,"98178",47.496,-122.239,1200,6600
"7548300731","20140808T000000",559950,3,2.5,1660,1458,"3",0,0,3,9,1660,0,2014,0,"98144",47.5876,-122.309,1660,1784
"8925100390","20150406T000000",1.0425e+006,3,1.75,1900,9375,"1",0,1,4,8,1330,570,1941,0,"98115",47.6821,-122.273,2760,9375
"7010700292","20141009T000000",543500,3,2.25,1270,2790,"1",0,0,3,7,990,280,1970,0,"98199",47.6581,-122.396,1920,4000
"9485951170","20140522T000000",480000,4,2.25,3250,34293,"2",0,0,4,9,3250,0,1983,0,"98042",47.3496,-122.094,3110,35982
"5437820310","20140523T000000",218000,3,1,960,9633,"1",0,0,5,6,960,0,1982,0,"98022",47.1951,-122.001,1080,8610
"0582000135","20140622T000000",565000,2,1.75,1330,6000,"1",0,0,4,7,960,370,1914,1945,"98199",47.6539,-122.396,1620,6000
"3204800370","20141212T000000",426700,3,1.75,2080,7700,"1",0,0,5,7,1600,480,1968,0,"98056",47.5375,-122.178,1680,7700
"8832900550","20140912T000000",650000,3,2.5,2690,11575,"1",0,3,3,8,2130,560,1957,0,"98028",47.7605,-122.267,2390,11782
"9550204515","20140924T000000",542000,2,1,890,3060,"1",0,0,3,7,770,120,1910,0,"98105",47.6663,-122.326,1760,4080
"7199330390","20140624T000000",415000,3,1.75,1070,8000,"1",0,0,3,7,1070,0,1977,0,"98052",47.6978,-122.13,1200,7990
"6131600060","20140815T000000",214000,3,1,1200,8316,"1",0,0,4,6,1200,0,1953,0,"98002",47.3221,-122.215,1200,8316
"5379805460","20150121T000000",245000,3,1.5,1360,8910,"2",0,0,5,7,1360,0,1949,0,"98188",47.4488,-122.275,1220,8912
"7212652180","20140701T000000",314500,3,2,2050,13303,"1",0,0,3,8,2050,0,1993,0,"98003",47.2681,-122.31,2180,11590
"6379500640","20150409T000000",1.12e+006,3,1.5,3000,5750,"2",0,0,5,9,2000,1000,1924,0,"98116",47.5821,-122.39,1820,5750
"4315700060","20150303T000000",378000,2,2,1300,3850,"1",0,0,3,7,800,500,1963,0,"98136",47.5395,-122.39,950,5500
"3329500060","20140728T000000",305000,4,2.5,2250,9091,"1",0,0,3,7,1340,910,1982,0,"98001",47.336,-122.269,1540,7802
"4140090320","20150320T000000",595000,5,2.75,3740,6750,"1",0,0,4,8,1980,1760,1978,0,"98028",47.7679,-122.261,2620,7920
"9385200045","20150512T000000",729500,3,2.5,1660,1091,"3",0,1,3,9,1530,130,2015,0,"98116",47.5818,-122.402,1510,1352
"7852180340","20140930T000000",430000,3,2.5,2360,6699,"2",0,0,3,7,2360,0,2003,0,"98065",47.5317,-121.853,2360,4744
"1545804340","20150409T000000",240000,3,1.75,1760,6500,"1",0,0,3,7,1150,610,1987,0,"98038",47.3647,-122.05,1760,8125
"2490200320","20150320T000000",545000,3,1.75,1680,6200,"1.5",0,0,3,7,1680,0,1916,0,"98136",47.5338,-122.384,1680,5100
"2218000335","20140707T000000",530000,3,1.75,1320,2500,"1",0,0,3,7,870,450,1918,0,"98105",47.6681,-122.305,1580,2750
"0922049078","20141118T000000",157000,1,1,870,26326,"1",0,0,3,6,870,0,1939,0,"98198",47.4152,-122.3,1250,10608
"2586800270","20150407T000000",425000,4,1,1260,7645,"1.5",0,0,3,6,1260,0,1925,0,"98146",47.5044,-122.35,1170,7649
"4338800370","20141117T000000",220000,3,1,1000,6020,"1",0,0,3,6,1000,0,1944,0,"98166",47.4793,-122.346,1300,8640
"7214700350","20141124T000000",521000,4,1.75,2020,36400,"1",0,0,4,8,1550,470,1976,0,"98077",47.7627,-122.076,2520,38255
"3226200105","20140523T000000",325000,3,1,1920,6862,"1",0,2,3,7,1120,800,1952,0,"98118",47.5193,-122.274,2000,6900
"2324039036","20150403T000000",597500,3,2,2150,5400,"1.5",0,0,4,7,1380,770,1911,0,"98126",47.555,-122.379,1940,6500
"7849202231","20140723T000000",337000,3,2.5,1470,3976,"2",0,0,3,7,1470,0,1999,0,"98065",47.526,-121.826,1490,4400
"5196410260","20150422T000000",1e+006,3,2.5,3180,10492,"2",0,2,3,10,3180,0,1991,0,"98052",47.655,-122.124,3000,9812
"3760500116","20141120T000000",3.07e+006,3,2.5,3930,55867,"1",1,4,4,8,2330,1600,1957,0,"98034",47.7022,-122.224,2730,26324
"2985800030","20140507T000000",495000,3,1,990,6000,"1",0,0,3,6,990,0,1943,0,"98105",47.6718,-122.267,1250,6000
"0259900160","20150102T000000",748000,4,3.5,2770,3330,"2",0,0,3,8,1970,800,2001,0,"98052",47.6327,-122.109,2180,3380
"0708000030","20140902T000000",888000,3,1.5,1250,8710,"1",0,0,4,7,1250,0,1953,0,"98004",47.6245,-122.198,1750,9185
"0192460310","20150324T000000",269900,3,1.75,1140,22267,"1",0,0,3,7,1140,0,1986,0,"98045",47.4761,-121.758,1150,15625
"9412200260","20141113T000000",496500,4,2.5,2250,14440,"1",0,0,3,7,1550,700,1967,0,"98027",47.5221,-122.045,2090,11400
"1062100116","20150121T000000",475000,3,2.5,1640,5097,"2",0,0,3,7,1640,0,1969,0,"98155",47.7522,-122.278,1880,6000
"6798100662","20140527T000000",312000,3,1.5,1255,1374,"3",0,0,3,7,1255,0,2004,0,"98125",47.7145,-122.311,1307,1232
"1775920350","20141124T000000",323000,3,1,1290,12231,"1",0,0,3,7,1290,0,1976,0,"98072",47.7404,-122.11,1390,11632
"2525500260","20141124T000000",331000,3,1.75,1300,9079,"1",0,0,3,7,1300,0,1986,0,"98059",47.4834,-122.159,1890,7369
"6145600041","20140514T000000",306000,3,1.5,1220,1086,"3",0,0,3,8,1220,0,2007,0,"98133",47.7049,-122.353,1220,1422
"3300701615","20140930T000000",655000,4,2.5,2630,4000,"3",0,0,3,8,2630,0,2002,0,"98117",47.6915,-122.381,1640,4000
"5151600340","20140709T000000",290000,3,1.5,1950,15954,"1",0,0,4,8,1950,0,1959,0,"98003",47.336,-122.319,1940,12667
"7613700521","20140802T000000",1.25e+006,4,3.25,3160,5000,"2",0,0,5,9,2360,800,1965,0,"98105",47.6597,-122.274,2220,4000
"2710600045","20140616T000000",460000,3,1.75,1550,4708,"1",0,0,4,7,860,690,1949,0,"98115",47.6759,-122.286,1880,5600
"5101405124","20140912T000000",435000,4,2.5,1700,6380,"1",0,0,4,7,850,850,1940,0,"98115",47.6988,-122.319,1380,6380
"6067910030","20150316T000000",664000,4,2.75,2510,11880,"1",0,0,5,8,1630,880,1978,0,"98006",47.5427,-122.181,2390,11211
"1959701890","20140729T000000",865000,4,1.75,1800,4180,"2",0,3,4,8,1800,0,1921,0,"98102",47.6462,-122.318,2180,4620
"1402200340","20140813T000000",385000,3,1.75,1800,18000,"1",0,0,3,8,1200,600,1968,0,"98058",47.4406,-122.146,1800,18000
"3558900070","20140718T000000",497000,3,2.25,1870,9315,"1",0,0,3,7,1350,520,1975,0,"98034",47.705,-122.202,2230,9579
"7846700310","20140623T000000",280000,2,1,1010,3000,"1",0,0,4,7,1010,0,1925,0,"98045",47.4965,-121.785,1150,7000
"3348401740","20150127T000000",188000,2,1.5,1120,17487,"1",0,0,3,6,1120,0,1924,0,"98178",47.5024,-122.271,1690,8056
"3013300288","20140930T000000",478500,3,1,2090,4755,"1",0,2,3,8,1200,890,1969,0,"98136",47.5304,-122.387,1850,5300
"7852070060","20140731T000000",1.145e+006,4,3.5,4370,18361,"2",0,0,3,11,4370,0,2001,0,"98065",47.544,-121.872,4190,13641
"5029450160","20140815T000000",222000,3,2,1440,7187,"1",0,0,4,7,970,470,1981,0,"98023",47.291,-122.368,1440,7187
"3526069070","20140528T000000",799000,4,3,2580,209523,"2",0,0,3,8,2580,0,1984,0,"98053",47.6932,-122.006,3440,213444
"5104540240","20140609T000000",609900,4,2.5,3190,7399,"2",0,0,3,10,3190,0,2006,0,"98038",47.3558,-122.004,3250,7323
"3438500486","20141016T000000",413000,4,3.5,2380,5809,"2",0,0,4,7,1750,630,1995,0,"98106",47.5536,-122.359,1620,5775
"5102400105","20141013T000000",400000,4,1,1420,4875,"1.5",0,0,3,7,1420,0,1930,0,"98115",47.6942,-122.321,1110,5413
"2346200030","20150105T000000",802541,5,2.75,2990,6768,"2",0,0,3,9,2990,0,2014,0,"98006",47.5462,-122.182,2870,6768
"1321710030","20140519T000000",320000,3,2.5,2680,7757,"2",0,0,3,8,2680,0,1990,0,"98023",47.2918,-122.346,2430,8231
"7853290030","20150311T000000",507000,4,2.5,2730,7649,"2",0,0,3,7,2730,0,2006,0,"98065",47.5441,-121.882,2730,6216
"1566100400","20140924T000000",387500,3,1,1220,8329,"1",0,0,3,6,1220,0,1946,0,"98115",47.6982,-122.298,1490,8322
"1775800800","20150224T000000",396000,3,1,1500,12616,"1",0,0,3,7,1500,0,1967,0,"98072",47.7415,-122.101,1820,13950
"9133600075","20140821T000000",373000,3,1.75,1830,11788,"1",0,1,3,8,1430,400,1958,0,"98055",47.4862,-122.224,2140,11964
"5450900060","20140923T000000",1.4849e+006,5,2.5,4570,19252,"2",0,0,5,10,4570,0,1965,0,"98040",47.5553,-122.22,3180,13314
"1402600700","20140721T000000",359900,4,2.25,2470,7698,"2",0,0,3,8,2470,0,1983,0,"98058",47.4406,-122.141,2330,7986
"8024200350","20150304T000000",410000,2,1,800,4342,"1",0,0,3,6,670,130,1927,0,"98115",47.6997,-122.316,1210,4343
"3121500340","20140712T000000",690000,4,2.5,2900,23488,"2",0,0,3,9,2900,0,1992,0,"98053",47.6726,-122.03,2900,34589
"7697870860","20140625T000000",245000,3,2,1410,5760,"1",0,0,3,7,1410,0,1985,0,"98030",47.3702,-122.185,1670,6222
"7527200030","20141229T000000",700000,5,2.5,2830,25958,"1",0,1,5,8,1610,1220,1979,0,"98075",47.5896,-122.083,2670,21567
"2013200390","20140922T000000",268000,4,1.75,1680,9966,"1",0,0,3,7,1100,580,1977,0,"98198",47.3923,-122.311,2400,10369
"0766500030","20140610T000000",225000,3,1.75,1760,26055,"1",0,0,3,7,920,840,1979,0,"98042",47.3664,-122.1,1350,13475
"6664000030","20141009T000000",980000,4,2.25,2240,11034,"2",0,0,3,8,2240,0,1976,0,"98004",47.5894,-122.195,2300,11550
"9349900105","20150407T000000",795000,2,1,1380,5000,"1.5",0,2,3,5,1380,0,1905,0,"98106",47.5708,-122.359,1500,5000
"1895000045","20150504T000000",195000,2,1,820,5100,"1",0,0,3,6,820,0,1953,0,"98118",47.5156,-122.262,1170,5304
"6205500030","20141103T000000",480000,4,2,2180,10575,"1",0,0,2,6,1730,450,1950,0,"98005",47.589,-122.177,2180,12010
"7011200260","20141219T000000",485000,4,2,1400,3600,"1",0,0,3,7,1100,300,1900,0,"98119",47.6385,-122.37,1630,2048
"0041000454","20140815T000000",130000,2,1,880,9000,"1",0,0,3,5,880,0,1928,0,"98188",47.4672,-122.291,1410,10000
"7203600550","20140804T000000",325000,2,1,1060,5703,"1",0,2,4,6,1060,0,1946,0,"98198",47.3444,-122.327,2240,4416
"9477200560","20150413T000000",440000,3,1.75,1530,7245,"1",0,0,4,7,1530,0,1984,0,"98034",47.731,-122.191,1530,7490
"4022907770","20141014T000000",550000,4,1.75,2480,14782,"1",0,3,3,8,1460,1020,1958,0,"98155",47.7646,-122.271,2910,10800
"5231000060","20140805T000000",310000,3,1.75,1490,7150,"1",0,0,5,6,1490,0,1967,0,"98059",47.5015,-122.124,1350,9100
"6055000310","20140701T000000",530000,3,2.5,3660,39478,"2",0,2,4,9,3260,400,1989,0,"98022",47.2413,-121.972,2700,38312
"3216900060","20140625T000000",390000,4,2.5,2340,8548,"2",0,0,3,8,2340,0,1993,0,"98031",47.4206,-122.183,1970,6818
"7967200060","20140908T000000",243000,3,1.75,1450,12125,"1",0,0,4,7,1450,0,1981,0,"98001",47.3575,-122.28,1210,12125
"8077210350","20140722T000000",639000,4,2.5,2210,9875,"2",0,0,3,9,2210,0,1990,0,"98074",47.6285,-122.025,2440,8799
"7203000640","20140918T000000",215000,4,1,1130,7400,"1",0,0,4,7,1130,0,1969,0,"98003",47.3437,-122.316,1540,7379
"2988000070","20150304T000000",405000,5,1.75,1550,10500,"1",0,0,3,7,1100,450,1961,0,"98011",47.7573,-122.22,1420,9823
"3832200070","20141222T000000",250000,4,1.75,1710,7140,"1",0,0,5,7,1010,700,1968,0,"98032",47.3745,-122.275,1770,8960
"3670500710","20140715T000000",405500,3,1.5,1010,8108,"1",0,0,5,7,1010,0,1954,0,"98155",47.7359,-122.309,1300,8108
"8820903380","20140728T000000",452000,6,2.25,2660,13579,"2",0,0,3,7,2660,0,1937,1990,"98125",47.7142,-122.286,1120,8242
"8820903380","20150102T000000",730000,6,2.25,2660,13579,"2",0,0,3,7,2660,0,1937,1990,"98125",47.7142,-122.286,1120,8242
"4233400400","20150414T000000",267000,3,2,1300,9644,"1",0,0,3,7,1300,0,1994,0,"98010",47.3131,-121.998,1430,9656
"3793500550","20140808T000000",289950,3,2.5,1670,6186,"2",0,0,3,7,1670,0,2002,0,"98038",47.3668,-122.031,2390,6924
"6431000270","20140728T000000",565000,2,1,960,4080,"1",0,0,5,7,960,0,1911,0,"98103",47.6893,-122.349,1300,4080
